Ch_0,Ch_1,Ch_2,Ch_3,Ratio_0_1,TimeDiff_0_1,Ratio_2_3,TimeDiff_2_3
1138,944,6646,930,1.2055084745762712,-688,7.146236559139785,-4272
7264,2091,2657,1842,3.4739359158297467,-6806,1.4424538545059717,844
3429,895,895,843,3.8312849162011173,-3954,1.0616844602609727,2250
1633,1587,1987,1448,1.0289855072463767,218,1.3722375690607735,-218
763,1185,1257,650,0.6438818565400843,1250,1.9338461538461538,-3124
1422,1543,1807,1479,0.9215813350615684,-749,1.2217714672075728,32
1666,1310,1462,1512,1.2717557251908398,-1220,0.966931216931217,1813
1945,1831,1202,1104,1.0622610595303112,-345,1.088768115942029,1124
443,282,344,369,1.570921985815603,-4624,0.9322493224932249,2124
1615,1375,1967,1417,1.1745454545454546,251,1.3881439661256174,-969
1208,1369,1442,1470,0.8823959094229364,0,0.9809523809523809,2032
877,1186,1188,650,0.739460370994941,-64,1.8276923076923077,-937
2819,1443,1498,1305,1.9535689535689535,-1891,1.1478927203065135,2218
1642,1020,1153,1031,1.6098039215686275,-2843,1.1183317167798255,1625
598,518,1091,979,1.1544401544401544,-1126,1.114402451481103,1437
1361,1365,1505,5118,0.9970695970695971,-874,0.29406017975771787,5359
1215,1162,3263,1106,1.0456110154905336,249,2.950271247739602,-1360
2043,3004,2019,1874,0.6800932090545939,656,1.077374599786553,874
1378,2030,1711,1294,0.6788177339901478,1781,1.32225656877898,-469
775,997,1299,775,0.7773319959879639,2125,1.6761290322580644,-1375
983,1016,1261,992,0.96751968503937,-624,1.2711693548387097,1061
924,1074,718,592,0.8603351955307262,-500,1.212837837837838,749
3872,1597,2080,1201,2.424546023794615,-4249,1.7318900915903415,281
397,393,386,624,1.0101781170483461,-2000,0.6185897435897436,3374
1036,1076,1436,706,0.9628252788104089,-750,2.0339943342776206,-719
2819,4463,2995,2895,0.631637911718575,2218,1.0345423143350605,843
1771,6226,1788,1774,0.284452296819788,5860,1.007891770011274,1031
637,631,585,983,1.0095087163232963,-2500,0.595116988809766,2187
677,651,1024,754,1.0399385560675882,-1500,1.3580901856763925,1311
1479,1293,1723,1481,1.1438515081206497,-1063,1.1634031060094532,1969
1197,1319,1146,1160,0.9075056861258529,-689,0.9879310344827587,438
421,324,3586,283,1.2993827160493827,-626,12.671378091872791,-5405
1349,1462,1330,921,0.9227086183310533,-845,1.4440825190010858,1
1259,1062,2073,1919,1.1854990583804144,-623,1.0802501302761855,1375
1272,1780,1286,1027,0.7146067415730337,375,1.252190847127556,-251
5082,991,1209,928,5.128153380423814,-5093,1.302801724137931,250
1603,1001,1115,1360,1.6013986013986015,-1031,0.8198529411764706,1687
2607,2282,7414,2083,1.142418930762489,65,3.559289486317811,-4416
1813,1376,1344,1483,1.3175872093023255,-1376,0.9062710721510452,2031
1590,2280,1971,1442,0.6973684210526315,1843,1.3668515950069349,-564
223,245,200,326,0.9102040816326531,-3251,0.6134969325153374,2500
357,490,277,349,0.7285714285714285,-1250,0.7936962750716332,-999
3751,1003,1349,782,3.7397806580259223,-4875,1.725063938618926,-439
566,495,719,381,1.1434343434343435,374,1.8871391076115485,-1314
705,1033,985,611,0.6824782187802517,1438,1.612111292962357,-438
3086,1320,1865,1355,2.337878787878788,-2453,1.3763837638376384,2031
500,347,356,391,1.440922190201729,-4875,0.9104859335038363,1500
1880,1097,1178,1027,1.7137648131267091,-1720,1.1470301850048685,2124
1062,1998,1062,1178,0.5315315315315315,407,0.9015280135823429,376
1210,3244,1328,1248,0.37299630086313196,2126,1.064102564102564,1
1177,770,695,1103,1.5285714285714285,-3000,0.6300997280145059,4813
390,255,266,304,1.5294117647058822,-1999,0.875,-125
611,439,413,455,1.3917995444191344,125,0.9076923076923077,2499
1102,1094,1025,1044,1.0073126142595978,751,0.9818007662835249,936
1281,1405,1909,1678,0.9117437722419929,-437,1.1376638855780692,1220
1450,1407,2208,1638,1.0305614783226724,-218,1.347985347985348,969
4923,4265,5166,3935,1.1542790152403282,-2406,1.312833545108005,1000
980,1142,1097,5390,0.8581436077057794,-624,0.20352504638218924,4829
2300,1012,911,1041,2.272727272727273,-2219,0.8751200768491835,876
1012,4709,1117,991,0.21490762369929922,4546,1.1271442986881937,561
1849,1346,1203,1078,1.37369985141159,-1656,1.1159554730983303,876
1257,1158,6095,925,1.0854922279792747,-1749,6.589189189189189,-3398
2080,2447,3224,1695,0.85002043318349,656,1.9020648967551623,78
2841,1643,2172,1898,1.72915398660986,-1891,1.1443624868282403,1063
1155,923,1585,781,1.2513542795232937,-125,2.029449423815621,-2532
198,242,237,598,0.8181818181818182,-750,0.3963210702341137,2562
1773,1381,2375,1433,1.283852280955829,218,1.6573621772505234,-749
2091,1691,1756,1458,1.2365464222353637,-970,1.2043895747599451,845
1682,1400,1534,2839,1.2014285714285715,-1842,0.5403311025008806,2453
1100,1893,1224,1065,0.5810882197569994,782,1.1492957746478873,-1
994,778,564,483,1.2776349614395888,-688,1.1677018633540373,-875
1717,2380,2527,1391,0.7214285714285714,1688,1.8166786484543493,-594
1249,1221,2448,1338,1.022932022932023,438,1.8295964125560538,-283
3017,2702,3563,3794,1.116580310880829,-375,0.9391143911439115,2250
722,335,431,320,2.1552238805970148,-1251,1.346875,2374
372,293,233,243,1.2696245733788396,-875,0.9588477366255144,500
319,630,729,348,0.5063492063492063,3876,2.0948275862068964,-1562
1184,1125,2529,1058,1.0524444444444445,1375,2.390359168241966,-1281
794,687,1056,897,1.1557496360989812,126,1.1772575250836121,-63
490,726,643,511,0.6749311294765841,1249,1.258317025440313,-751
291,218,269,299,1.334862385321101,-3750,0.8996655518394648,1499
330,423,375,355,0.7801418439716312,1124,1.056338028169014,125
1067,888,1432,900,1.2015765765765767,-624,1.5911111111111111,-1312
1598,840,1037,1274,1.9023809523809523,-2500,0.8139717425431711,2438
1378,1865,1275,1302,0.7388739946380697,2062,0.9792626728110599,93
874,487,610,904,1.7946611909650925,-3313,0.6747787610619469,4375
415,264,268,386,1.571969696969697,-6625,0.694300518134715,2500
1061,946,1051,3296,1.1215644820295982,-561,0.31887135922330095,3172
756,747,1263,1305,1.0120481927710843,-1126,0.967816091954023,1000
882,878,942,1087,1.0045558086560364,-937,0.8666053357865685,2251
287,415,296,278,0.691566265060241,2251,1.064748201438849,-1
1176,869,1029,1160,1.3532796317606444,-625,0.8870689655172413,623
1208,1074,1294,903,1.1247672253258845,-3251,1.433001107419712,-750
3531,3810,3398,2927,0.926771653543307,140,1.1609156132558933,391
1439,1395,1555,1329,1.0315412186379929,-499,1.1700526711813393,1281
2147,1390,1425,1378,1.5446043165467627,-1595,1.0341074020319303,1625
916,1140,1037,5561,0.8035087719298246,377,0.1864772522927531,5187
1382,1460,2333,1367,0.9465753424657535,-436,1.7066569129480615,-812
1358,1097,2681,1314,1.2379216043755696,-313,2.0403348554033487,-3876
2724,1414,2023,1467,1.9264497878359264,-4220,1.3790047716428084,656
343,325,395,348,1.0553846153846154,-251,1.1350574712643677,1375
1517,1401,1489,4775,1.0827980014275518,-282,0.3118324607329843,5141
754,1124,1379,655,0.6708185053380783,2813,2.1053435114503816,-3062
647,694,1127,1017,0.9322766570605188,-875,1.1081612586037364,1
1191,1658,1165,1240,0.718335343787696,125,0.9395161290322581,499
2193,1474,1556,1180,1.487788331071913,-2406,1.3186440677966103,31
645,420,366,609,1.5357142857142858,-4874,0.6009852216748769,2249
269,269,268,249,1.0,250,1.0763052208835342,-249
3266,906,1267,949,3.6048565121412803,-4375,1.3350895679662802,1312
909,976,1571,1258,0.9313524590163934,499,1.2488076311605723,1655
355,1019,327,334,0.34838076545632973,1687,0.9790419161676647,1250
1620,991,1063,1255,1.6347124117053482,-1376,0.847011952191235,3125
1107,1081,1442,943,1.0240518038852915,-188,1.5291622481442206,-1907
1529,1429,1252,1004,1.0699790062981105,-343,1.247011952191235,876
205,245,298,235,0.8367346938775511,-1001,1.2680851063829788,500
1533,1326,1639,926,1.1561085972850678,-3062,1.7699784017278617,813
3342,1823,1956,1746,1.8332419089413055,-1891,1.120274914089347,1751
969,571,578,878,1.6970227670753064,-3626,0.6583143507972665,3999
635,596,922,1043,1.0654362416107384,-1000,0.8839884947267498,749
1122,787,606,525,1.4256670902160102,-1061,1.1542857142857144,1501
261,236,229,191,1.1059322033898304,-2749,1.198952879581152,249
1601,1986,2069,1463,0.8061430010070494,1437,1.4142173615857827,-219
1284,1340,1543,3077,0.9582089552238806,-1688,0.501462463438414,3298
2345,1314,1371,2024,1.7846270928462709,-3718,0.6773715415019763,3969
788,898,589,663,0.8775055679287305,-1124,0.8883861236802413,-500
445,294,279,385,1.5136054421768708,-4375,0.7246753246753247,4500
1751,2711,1566,1421,0.6458871265215788,2344,1.1020408163265305,-251
464,299,206,256,1.5518394648829432,-1001,0.8046875,499
513,315,515,326,1.6285714285714286,-4374,1.5797546012269938,1124
796,743,1292,1256,1.0713324360699865,-500,1.0286624203821657,1376
1380,1086,1271,1286,1.270718232044199,-1500,0.9883359253499222,125
200,194,224,211,1.0309278350515463,-250,1.061611374407583,-1
6036,970,1271,951,6.222680412371134,-6117,1.3364879074658254,436
206,232,359,333,0.8879310344827587,499,1.078078078078078,-1999
1386,976,1171,1301,1.4200819672131149,-438,0.9000768639508071,749
1549,1836,1786,1507,0.843681917211329,1093,1.1851360318513604,-407
1639,1596,1162,853,1.0269423558897244,-563,1.362250879249707,1189
1395,1949,2093,1126,0.7157516675218061,1220,1.858792184724689,-718
1005,668,702,1180,1.5044910179640718,-2562,0.5949152542372881,2750
1214,1382,1347,920,0.8784370477568741,-1439,1.4641304347826087,-374
1138,1056,1331,2361,1.0776515151515151,-1000,0.563744176196527,4468
1039,1104,682,581,0.9411231884057971,125,1.1738382099827882,1376
1009,1154,1153,981,0.8743500866551126,1625,1.1753312945973498,375
1138,648,655,950,1.7561728395061729,-2312,0.6894736842105263,3811
1653,1864,2131,1620,0.8868025751072961,-188,1.315432098765432,939
719,1258,1192,672,0.5715421303656598,1749,1.7738095238095237,-2749
1218,1223,1850,1240,0.9959116925592805,-748,1.4919354838709677,-31
3491,3065,3248,3107,1.1389885807504079,-892,1.045381396845832,1859
2404,947,997,933,2.5385427666314677,-3938,1.0685959271168275,1063
1220,1064,4576,880,1.1466165413533835,189,5.2,-3593
2019,2153,1657,1415,0.9377612633534603,-1,1.1710247349823322,845
626,896,1129,579,0.6986607142857143,2688,1.9499136442141622,-999
1586,1430,1128,786,1.1090909090909091,-467,1.4351145038167938,500
1241,1145,3592,964,1.0838427947598253,-499,3.7261410788381744,-2236
3428,873,1117,778,3.926689576174112,-3328,1.43573264781491,2686
322,306,232,228,1.0522875816993464,-249,1.0175438596491229,999
1396,1483,4432,1252,0.9413351314902225,438,3.5399361022364215,-2327
539,522,739,375,1.0325670498084292,2624,1.9706666666666666,-2437
1688,1550,5227,1335,1.0890322580645162,-63,3.9153558052434456,-1953
546,430,702,462,1.2697674418604652,-1375,1.5194805194805194,-1437
1894,2342,1896,1585,0.8087105038428694,501,1.1962145110410094,1968
523,604,465,569,0.8658940397350994,874,0.8172231985940246,375
2239,2092,2048,1848,1.0702676864244742,313,1.1082251082251082,2000
1608,1567,2008,2531,1.0261646458200382,-1156,0.7933623073883841,1687
430,645,722,499,0.6666666666666666,2500,1.4468937875751502,-3625
3281,3133,2859,2488,1.047239067985956,-281,1.1491157556270097,281
1364,1170,1617,2005,1.165811965811966,-1502,0.8064837905236908,1500
1087,1574,1439,941,0.6905972045743329,563,1.5292242295430394,-562
1143,1133,1218,5431,1.0088261253309796,-2125,0.22426809059105138,4687
1991,1276,1476,1380,1.5603448275862069,-2092,1.0695652173913044,2720
1282,1878,1226,977,0.6826411075612353,64,1.254861821903787,1312
486,521,748,401,0.9328214971209213,1375,1.8653366583541147,-1812
1115,1229,1226,8339,0.9072416598860863,-624,0.1470200263820602,8382
1247,1383,1272,1009,0.9016630513376718,-189,1.2606541129831517,1314
486,486,923,815,1.0,1125,1.1325153374233128,1937
225,206,183,213,1.0922330097087378,-1250,0.8591549295774648,-749
286,268,255,248,1.0671641791044777,499,1.028225806451613,1001
2369,2264,3199,2242,1.0463780918727916,999,1.426851025869759,-907
1534,2917,1562,1374,0.5258827562564279,1438,1.1368267831149927,-406
270,632,261,263,0.4272151898734177,4499,0.9923954372623575,-251
3187,1049,1169,799,3.03813155386082,-4235,1.463078848560701,-562
1567,1337,1366,1763,1.1720269259536276,-1594,0.7748156551332955,2343
314,1636,286,340,0.19193154034229828,4157,0.8411764705882353,750
1777,924,1091,1437,1.923160173160173,-3251,0.7592205984690327,3312
840,1266,1270,706,0.6635071090047393,876,1.7988668555240792,-1751
1517,2604,1737,1400,0.5825652841781874,1780,1.2407142857142857,623
2141,928,1181,906,2.3071120689655173,-4126,1.3035320088300222,1624
620,529,526,650,1.172022684310019,-750,0.8092307692307692,749
922,950,556,441,0.9705263157894737,-374,1.2607709750566893,125
600,570,326,348,1.0526315789473684,-2124,0.9367816091954023,250
1235,986,1314,1199,1.2525354969574036,-376,1.0959132610508757,875
1262,1213,4892,816,1.0403957131079966,375,5.995098039215686,-2142
1029,1198,1609,906,0.8589315525876461,-938,1.7759381898454747,-1626
1261,839,1628,913,1.5029797377830751,1000,1.783132530120482,-781
924,955,981,2634,0.9675392670157068,-2875,0.3724373576309795,3749
992,1090,1041,2213,0.9100917431192661,-2688,0.4704021690013556,4000
1001,959,2764,890,1.0437956204379562,500,3.10561797752809,-1577
1540,1400,2480,1974,1.1,-874,1.2563323201621075,904
303,428,305,195,0.7079439252336449,751,1.564102564102564,1375
1034,776,840,1019,1.3324742268041236,-1437,0.8243375858684985,1063
1464,779,1069,1169,1.8793324775353017,-2094,0.9144568006843456,1188
965,1265,1326,994,0.7628458498023716,-314,1.3340040241448692,250
849,940,1176,1301,0.9031914893617021,-1438,0.9039200614911607,1561
2563,2249,3017,4019,1.1396176078257003,-1093,0.7506842498133864,3703
884,3115,730,820,0.2837881219903692,3844,0.8902439024390244,563
1240,1094,2144,1862,1.13345521023766,-563,1.1514500537056929,1344
342,241,235,271,1.4190871369294606,-2001,0.8671586715867159,3501
1037,1024,737,597,1.0126953125,-1625,1.2345058626465661,0
739,524,624,931,1.4103053435114503,-2376,0.6702470461868958,4125
2451,861,1244,882,2.846689895470383,-4219,1.4104308390022675,-375
1880,1441,1559,1978,1.3046495489243581,-1470,0.7881698685540951,2469
2039,1387,1397,1185,1.4700793078586878,-1562,1.1789029535864979,1343
3877,4379,4440,3928,0.8853619547841973,1499,1.1303462321792261,1844
1832,1680,1877,1664,1.0904761904761904,844,1.1280048076923077,-1499
2415,1776,1857,2521,1.3597972972972974,-1313,0.7366124553748512,3126
1121,2290,1304,1260,0.48951965065502184,1906,1.034920634920635,1624
1807,939,1188,1549,1.9243876464323748,-2780,0.7669464170432537,3470
910,984,735,575,0.9247967479674797,-125,1.2782608695652173,-2249
1356,1526,1804,1230,0.8885976408912188,312,1.4666666666666666,-218
592,455,462,448,1.3010989010989011,-750,1.03125,1626
3910,2838,2799,2418,1.3777307963354475,-1359,1.1575682382133996,1780
1152,681,801,842,1.6916299559471366,-2562,0.9513064133016627,3001
654,561,345,300,1.1657754010695187,63,1.15,1749
255,226,353,262,1.1283185840707965,-3251,1.3473282442748091,1124
1551,1684,1764,1620,0.921021377672209,750,1.0888888888888888,-470
1105,943,2781,874,1.1717921527041357,-251,3.1819221967963385,-2282
2246,1668,1678,1573,1.3465227817745804,-844,1.066751430387794,1032
847,597,782,690,1.4187604690117253,-1126,1.1333333333333333,564
1610,1875,2063,1459,0.8586666666666667,1530,1.4139821795750513,-125
1648,1323,1358,1927,1.2456538170823885,-1470,0.7047223663725999,1780
2892,1696,1852,1454,1.705188679245283,-3032,1.2737276478679505,1844
851,841,964,928,1.0118906064209274,-2125,1.0387931034482758,1688
974,899,833,683,1.0834260289210234,750,1.219619326500732,186
657,690,1051,979,0.9521739130434783,125,1.0735444330949948,62
1140,1213,879,714,0.9398186314921682,188,1.23109243697479,-751
4324,1085,1294,1117,3.9852534562211983,-4578,1.1584601611459266,1439
360,353,443,291,1.019830028328612,625,1.52233676975945,-376
339,409,352,2059,0.8288508557457213,-1375,0.17095677513355997,3718
819,810,906,6560,1.011111111111111,-1563,0.138109756097561,7742
1422,2346,1447,1203,0.6061381074168798,2375,1.202826267664173,124
253,327,365,315,0.7737003058103975,-250,1.1587301587301588,-751
1338,1111,1267,1443,1.2043204320432044,-627,0.878031878031878,2156
265,329,339,262,0.8054711246200608,1500,1.2938931297709924,-1250
2242,1136,1317,1240,1.9735915492957747,-1656,1.0620967741935483,564
636,869,1049,544,0.7318757192174914,1250,1.9283088235294117,-1438
1225,1361,1370,811,0.9000734753857458,-1939,1.6892725030826141,-1187
748,801,1047,654,0.9338327091136079,-812,1.6009174311926606,-562
831,727,1058,919,1.1430536451169189,-1500,1.1512513601741023,1626
1209,1090,729,666,1.1091743119266055,0,1.0945945945945945,2001
419,305,305,563,1.3737704918032787,-3376,0.5417406749555951,2124
1568,1376,1399,1609,1.1395348837209303,-1594,0.8694841516469857,1251
739,1295,1449,724,0.5706563706563706,2749,2.001381215469613,-2844
1085,2157,1346,1149,0.5030134445989801,1157,1.1714534377719756,405
1139,1031,2063,814,1.1047526673132881,-439,2.5343980343980346,-3063
275,473,272,231,0.5813953488372093,1124,1.1774891774891776,750
716,943,1037,536,0.7592788971367974,-1,1.9347014925373134,-1125
666,688,608,786,0.9680232558139535,-374,0.7735368956743003,812
906,863,1280,1012,1.0498261877172654,-187,1.2648221343873518,564
197,185,238,210,1.0648648648648649,-500,1.1333333333333333,-3500
1513,1415,1470,1124,1.0692579505300353,-2312,1.3078291814946619,1093
486,302,274,435,1.609271523178808,-2751,0.6298850574712643,2125
705,1156,1081,587,0.6098615916955017,1812,1.8415672913117547,-1125
1571,1675,3158,1497,0.937910447761194,0,2.109552438209753,-1141
1339,1167,1320,2483,1.1473864610111397,-2001,0.5316149818767619,2719
167,209,196,152,0.7990430622009569,1251,1.2894736842105263,-2000
355,363,641,521,0.977961432506887,250,1.2303262955854126,876
1119,2370,1022,850,0.47215189873417723,2156,1.2023529411764706,-1
1401,1549,2018,1202,0.9044544867656552,999,1.6788685524126457,-1438
1242,1897,1350,1151,0.6547179757511861,1407,1.1728931364031276,0
1834,915,1194,1600,2.0043715846994536,-3842,0.74625,3032
736,947,843,3024,0.7771911298838438,-501,0.2787698412698413,3734
1164,1030,1840,1611,1.1300970873786407,376,1.1421477343265052,1657
2174,5419,1819,1794,0.40118102971027864,5015,1.0139353400222966,1280
949,1705,1723,982,0.5565982404692082,1750,1.7545824847250509,-1063
1110,1245,2398,968,0.891566265060241,127,2.477272727272727,-2281
1563,1396,1404,1406,1.1196275071633237,843,0.9985775248933144,563
361,317,267,389,1.138801261829653,-3126,0.6863753213367609,4251
451,543,514,467,0.8305709023941068,625,1.100642398286938,125
